county,year,population,population_year_used,total_crashes,crashes_per_100k,impaired_crashes,impaired_crashes_per_100k,fatalities,injuries,owi_probation_cases,owi_probation_per_100k,owi_reincarcerated,unemployment_rate,median_household_income,liquor_sale_dollars,liquor_volume_liters,liquor_bottles_sold,liquor_dollars_per_100k
MADISON,2011,15740,2011,0,0.000,0,0.000,0,0,0,0.000,0,6.017,,,,,
MADISON,2012,15641,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.550,56765,,,,
MADISON,2013,15483,2013,0,0.000,0,0.000,0,0,0,0.000,0,5.067,57581,,,,
MADISON,2014,15616,2014,201,1287.141,9,57.633,2,69,0,0.000,0,4.558,56661,,,,
MADISON,2015,15720,2015,180,1145.038,10,63.613,4,53,0,0.000,0,3.892,60060,,,,
MADISON,2016,15796,2016,183,1158.521,9,56.976,5,69,29,183.591,0,3.308,60326,,,,
MADISON,2017,16000,2017,207,1293.750,8,50.000,3,75,48,300.000,3,3.350,60077,,,,
MADISON,2018,16206,2018,219,1351.351,7,43.194,0,56,53,327.039,2,3.042,64512,,,,
MADISON,2019,16338,2019,200,1224.140,7,42.845,1,53,29,177.500,2,3.325,66316,,,,
MADISON,2020,16548,2020,204,1232.777,17,102.731,7,57,27,163.162,1,5.267,71811,,,,
MADISON,2021,16792,2021,221,1316.103,8,47.642,1,60,33,196.522,0,3.883,79306,,,,
MADISON,2022,17050,2022,210,1231.672,11,64.516,2,72,29,170.088,2,3.008,88110,,,,
MADISON,2023,16999,2023,198,1164.774,10,58.827,4,67,0,0.000,0,3.017,89542,,,,
MADISON,2024,17161,2024,201,1171.260,8,46.617,3,62,0,0.000,0,2.917,,,,,
MADISON,2025,17161,2024,75,437.037,2,11.654,1,17,0,0.000,0,3.391,,1066362,58273,81979,6213871.394
MADISON,2026,17161,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,111115,5808,9283,647485.345
MAHASKA,2000,22335,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.375,,,,,
MAHASKA,2001,22378,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.492,,,,,
MAHASKA,2002,22309,2002,0,0.000,0,0.000,0,0,0,0.000,0,4.475,,,,,
MAHASKA,2003,22021,2003,0,0.000,0,0.000,0,0,0,0.000,0,4.842,,,,,
MAHASKA,2004,22060,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.417,,,,,
MAHASKA,2005,22220,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.325,,,,,
MAHASKA,2006,22039,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.642,,,,,
MAHASKA,2007,22092,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.625,,,,,
MAHASKA,2008,22120,2008,0,0.000,0,0.000,0,0,0,0.000,0,4.475,,,,,
MAHASKA,2009,22000,2009,0,0.000,0,0.000,0,0,0,0.000,0,8.367,,,,,
MAHASKA,2010,22381,2010,0,0.000,0,0.000,0,0,0,0.000,0,6.850,,,,,
MAHASKA,2011,22501,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.892,,,,,
MAHASKA,2012,22398,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.150,47758,,,,
MAHASKA,2013,22421,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.833,47967,,,,
MAHASKA,2014,22363,2014,257,1149.220,11,49.188,2,106,0,0.000,0,4.408,48750,,,,
MAHASKA,2015,22312,2015,299,1340.086,20,89.638,7,119,0,0.000,0,3.933,48726,,,,
MAHASKA,2016,22186,2016,312,1406.292,12,54.088,5,129,0,0.000,0,3.683,49599,,,,
MAHASKA,2017,22211,2017,321,1445.230,13,58.530,1,112,1,4.502,0,3.200,50568,,,,
MAHASKA,2018,22018,2018,291,1321.646,18,81.751,0,110,2,9.083,1,2.542,52950,,,,
MAHASKA,2019,22095,2019,299,1353.247,8,36.207,2,107,2,9.052,0,2.475,54825,,,,
MAHASKA,2020,22190,2020,260,1171.699,23,103.650,5,93,2,9.013,0,4.750,56417,,,,
MAHASKA,2021,21982,2021,297,1351.105,11,50.041,2,102,5,22.746,0,3.367,60617,,,,
MAHASKA,2022,21959,2022,283,1288.765,21,95.633,2,93,4,18.216,0,2.500,65200,,,,
MAHASKA,2023,21967,2023,265,1206.355,23,104.703,4,104,0,0.000,0,2.508,69019,,,,
MAHASKA,2024,22034,2024,367,1665.608,15,68.077,2,114,0,0.000,0,2.400,,,,,
MAHASKA,2025,22034,2024,152,689.843,15,68.077,0,39,0,0.000,0,2.964,,1956978,101353,142568,8881627.802
MAHASKA,2026,22034,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,248895,12654,19015,1129592.947
MARION,2000,32054,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.250,,,,,
MARION,2001,32505,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.325,,,,,
MARION,2002,32412,2002,0,0.000,0,0.000,0,0,0,0.000,0,4.367,,,,,
MARION,2003,32277,2003,0,0.000,0,0.000,0,0,0,0.000,0,4.558,,,,,
MARION,2004,32256,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.258,,,,,
MARION,2005,32310,2005,0,0.000,0,0.000,0,0,0,0.000,0,3.975,,,,,
MARION,2006,32830,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.450,,,,,
MARION,2007,32654,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.592,,,,,
MARION,2008,32774,2008,0,0.000,0,0.000,0,0,0,0.000,0,3.942,,,,,
MARION,2009,32682,2009,0,0.000,0,0.000,0,0,0,0.000,0,6.742,,,,,
MARION,2010,33309,2010,0,0.000,0,0.000,0,0,0,0.000,0,6.000,,,,,
MARION,2011,33270,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.475,,,,,
MARION,2012,33274,2012,0,0.000,0,0.000,0,0,0,0.000,0,4.783,53684,,,,
MARION,2013,33014,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.433,54723,,,,
MARION,2014,33269,2014,492,1478.854,22,66.128,1,161,0,0.000,0,3.817,55419,,,,
MARION,2015,33109,2015,522,1576.611,16,48.325,3,163,0,0.000,0,3.250,54693,,,,
MARION,2016,33146,2016,565,1704.580,16,48.271,3,169,60,181.017,1,3.100,57412,,,,
MARION,2017,33091,2017,494,1492.853,26,78.571,1,154,76,229.670,2,2.692,57917,,,,
MARION,2018,33259,2018,560,1683.755,30,90.201,5,183,46,138.308,3,2.158,58492,,,,
MARION,2019,33253,2019,617,1855.472,18,54.130,2,179,37,111.268,2,2.142,61038,,,,
MARION,2020,33414,2020,502,1502.364,22,65.841,5,134,24,71.826,2,4.250,64136,,,,
MARION,2021,33450,2021,521,1557.549,19,56.801,11,137,50,149.477,1,2.967,66822,,,,
MARION,2022,33582,2022,564,1679.471,20,59.556,2,146,39,116.134,0,2.225,74193,,,,
MARION,2023,33718,2023,540,1601.518,21,62.281,2,159,0,0.000,0,2.283,78059,,,,
MARION,2024,34048,2024,571,1677.044,16,46.992,4,148,0,0.000,0,2.367,,,,,
MARION,2025,34048,2024,222,652.021,7,20.559,1,58,0,0.000,0,2.809,,3309529,175190,242449,9720185.532
MARION,2026,34048,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,403338,22363,31904,1184614.809
MARSHALL,2000,39311,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.742,,,,,
MARSHALL,2001,39274,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.192,,,,,
MARSHALL,2002,39033,2002,0,0.000,0,0.000,0,0,0,0.000,0,4.100,,,,,
MARSHALL,2003,39033,2003,0,0.000,0,0.000,0,0,0,0.000,0,5.300,,,,,
MARSHALL,2004,39227,2004,0,0.000,0,0.000,0,0,0,0.000,0,5.142,,,,,
MARSHALL,2005,39020,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.825,,,,,
MARSHALL,2006,38877,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.708,,,,,
MARSHALL,2007,39075,2007,0,0.000,0,0.000,0,0,0,0.000,0,4.050,,,,,
MARSHALL,2008,39236,2008,0,0.000,0,0.000,0,0,0,0.000,0,5.058,,,,,
MARSHALL,2009,39259,2009,0,0.000,0,0.000,0,0,0,0.000,0,7.417,,,,,
MARSHALL,2010,40648,2010,0,0.000,0,0.000,0,0,0,0.000,0,6.925,,,,,
MARSHALL,2011,41013,2011,0,0.000,0,0.000,0,0,0,0.000,0,6.625,,,,,
MARSHALL,2012,41032,2012,0,0.000,0,0.000,0,0,0,0.000,0,6.383,49259,,,,
MARSHALL,2013,40995,2013,0,0.000,0,0.000,0,0,0,0.000,0,6.008,51555,,,,
MARSHALL,2014,40722,2014,650,1596.189,33,81.037,5,205,0,0.000,0,5.408,52354,,,,
MARSHALL,2015,40352,2015,694,1719.865,33,81.780,4,225,0,0.000,0,5.042,53351,,,,
MARSHALL,2016,40135,2016,722,1798.929,51,127.071,4,236,9,22.424,2,4.350,54193,,,,
MARSHALL,2017,40078,2017,686,1711.662,48,119.766,12,234,8,19.961,2,4.058,52752,,,,
MARSHALL,2018,39888,2018,746,1870.237,40,100.281,4,208,19,47.633,2,4.025,54027,,,,
MARSHALL,2019,39369,2019,763,1938.073,47,119.383,5,240,18,45.721,0,3.917,56437,,,,
MARSHALL,2020,40105,2020,627,1563.396,46,114.699,3,227,17,42.389,1,6.233,58735,,,,
MARSHALL,2021,39915,2021,730,1828.886,61,152.825,8,259,7,17.537,1,5.275,63591,,,,
MARSHALL,2022,39940,2022,714,1787.682,51,127.692,4,225,17,42.564,0,4.825,70828,,,,
MARSHALL,2023,40230,2023,663,1648.024,52,129.257,7,232,0,0.000,0,5.667,72785,,,,
MARSHALL,2024,40392,2024,683,1690.929,50,123.787,4,213,0,0.000,0,5.733,,,,,
MARSHALL,2025,40392,2024,261,646.168,19,47.039,4,102,0,0.000,0,6.500,,5641324,310478,406453,13966438.354
MARSHALL,2026,40392,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,930538,52036,66442,2303768.023
MILLS,2000,14547,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.008,,,,,
MILLS,2001,14482,2001,0,0.000,0,0.000,0,0,0,0.000,0,2.867,,,,,
MILLS,2002,14533,2002,0,0.000,0,0.000,0,0,0,0.000,0,2.742,,,,,
MILLS,2003,14596,2003,0,0.000,0,0.000,0,0,0,0.000,0,3.808,,,,,
MILLS,2004,14695,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.158,,,,,
MILLS,2005,14846,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.100,,,,,
MILLS,2006,15139,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.758,,,,,
MILLS,2007,15147,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.692,,,,,
MILLS,2008,15127,2008,0,0.000,0,0.000,0,0,0,0.000,0,3.608,,,,,
MILLS,2009,15002,2009,0,0.000,0,0.000,0,0,0,0.000,0,4.658,,,,,
MILLS,2010,15059,2010,0,0.000,0,0.000,0,0,0,0.000,0,5.300,,,,,
MILLS,2011,15029,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.008,,,,,
MILLS,2012,14873,2012,0,0.000,0,0.000,0,0,0,0.000,0,4.575,62908,,,,
MILLS,2013,14905,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.392,63076,,,,
MILLS,2014,14760,2014,249,1686.992,21,142.276,4,109,0,0.000,0,4.400,65160,,,,
MILLS,2015,14882,2015,228,1532.052,14,94.073,2,114,0,0.000,0,4.058,63979,,,,
MILLS,2016,15053,2016,269,1787.019,29,192.653,5,107,25,166.080,1,3.533,66203,,,,
MILLS,2017,15060,2017,280,1859.230,20,132.802,3,109,32,212.483,2,2.692,67949,,,,
MILLS,2018,15068,2018,261,1732.148,25,165.915,6,115,34,225.644,0,2.142,69177,,,,
MILLS,2019,15109,2019,258,1707.592,19,125.753,2,115,42,277.980,0,2.283,72079,,,,
MILLS,2020,14484,2020,196,1353.217,18,124.275,5,67,49,338.304,1,3.900,75137,,,,
MILLS,2021,14491,2021,209,1442.275,12,82.810,0,80,62,427.852,2,3.150,77926,,,,
MILLS,2022,14572,2022,235,1612.682,25,171.562,5,105,52,356.849,1,2.383,81907,,,,
MILLS,2023,14642,2023,219,1495.697,19,129.764,1,81,0,0.000,0,2.667,87810,,,,
MILLS,2024,14717,2024,226,1535.639,11,74.743,3,84,0,0.000,0,3.208,,,,,
MILLS,2025,14717,2024,79,536.794,6,40.769,2,29,0,0.000,0,3.764,,710378,35211,59655,4826924.373
MILLS,2026,14717,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,83446,3863,7584,567003.058
MITCHELL,2000,10872,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.758,,,,,
MITCHELL,2001,10735,2001,0,0.000,0,0.000,0,0,0,0.000,0,2.942,,,,,
MITCHELL,2002,10826,2002,0,0.000,0,0.000,0,0,0,0.000,0,3.592,,,,,
MITCHELL,2003,10826,2003,0,0.000,0,0.000,0,0,0,0.000,0,3.700,,,,,
MITCHELL,2004,10891,2004,0,0.000,0,0.000,0,0,0,0.000,0,3.858,,,,,
MITCHELL,2005,10784,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.292,,,,,
MITCHELL,2006,10807,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.400,,,,,
MITCHELL,2007,10786,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.342,,,,,
MITCHELL,2008,10794,2008,0,0.000,0,0.000,0,0,0,0.000,0,3.992,,,,,
MITCHELL,2009,10781,2009,0,0.000,0,0.000,0,0,0,0.000,0,5.958,,,,,
MITCHELL,2010,10776,2010,0,0.000,0,0.000,0,0,0,0.000,0,5.225,,,,,
MITCHELL,2011,10709,2011,0,0.000,0,0.000,0,0,0,0.000,0,4.775,,,,,
MITCHELL,2012,10716,2012,0,0.000,0,0.000,0,0,0,0.000,0,4.533,50574,,,,
MITCHELL,2013,10669,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.292,51078,,,,
MITCHELL,2014,10700,2014,89,831.776,6,56.075,3,40,0,0.000,0,3.592,47326,,,,
MITCHELL,2015,10676,2015,82,768.078,5,46.834,1,56,0,0.000,0,2.800,49488,,,,
MITCHELL,2016,10644,2016,89,836.152,7,65.765,1,39,2,18.790,0,2.675,52564,,,,
MITCHELL,2017,10563,2017,92,870.965,6,56.802,0,54,1,9.467,0,2.183,53675,,,,
MITCHELL,2018,10571,2018,90,851.386,6,56.759,2,33,9,85.139,0,1.908,55553,,,,
MITCHELL,2019,10586,2019,94,887.965,9,85.018,1,48,1,9.446,0,1.750,58302,,,,
MITCHELL,2020,10565,2020,70,662.565,6,56.791,2,34,4,37.861,0,3.450,60260,,,,
MITCHELL,2021,10555,2021,84,795.831,5,47.371,2,33,2,18.948,0,2.850,60991,,,,
MITCHELL,2022,10557,2022,88,833.570,10,94.724,1,35,6,56.834,0,2.183,66056,,,,
MITCHELL,2023,10544,2023,88,834.598,5,47.420,2,36,0,0.000,0,2.292,68704,,,,
MITCHELL,2024,10632,2024,100,940.557,7,65.839,1,40,0,0.000,0,2.367,,,,,
MITCHELL,2025,10632,2024,33,310.384,2,18.811,0,14,0,0.000,0,2.909,,494970,32252,36952,4655470.184
MITCHELL,2026,10632,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,59482,3672,4859,559458.710
MONONA,2000,10020,2000,0,0.000,0,0.000,0,0,0,0.000,0,3.133,,,,,
MONONA,2001,9818,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.658,,,,,
MONONA,2002,9705,2002,0,0.000,0,0.000,0,0,0,0.000,0,4.300,,,,,
MONONA,2003,9682,2003,0,0.000,0,0.000,0,0,0,0.000,0,5.158,,,,,
MONONA,2004,9511,2004,0,0.000,0,0.000,0,0,0,0.000,0,5.692,,,,,
MONONA,2005,9344,2005,0,0.000,0,0.000,0,0,0,0.000,0,5.758,,,,,
MONONA,2006,9223,2006,0,0.000,0,0.000,0,0,0,0.000,0,5.408,,,,,
MONONA,2007,9123,2007,0,0.000,0,0.000,0,0,0,0.000,0,5.483,,,,,
MONONA,2008,9019,2008,0,0.000,0,0.000,0,0,0,0.000,0,5.308,,,,,
MONONA,2009,8882,2009,0,0.000,0,0.000,0,0,0,0.000,0,7.583,,,,,
MONONA,2010,9243,2010,0,0.000,0,0.000,0,0,0,0.000,0,7.292,,,,,
MONONA,2011,9238,2011,0,0.000,0,0.000,0,0,0,0.000,0,6.992,,,,,
MONONA,2012,9091,2012,0,0.000,0,0.000,0,0,0,0.000,0,6.333,42832,,,,
MONONA,2013,9032,2013,0,0.000,0,0.000,0,0,0,0.000,0,5.717,42025,,,,
MONONA,2014,8899,2014,126,1415.889,4,44.949,1,62,0,0.000,0,5.017,41238,,,,
MONONA,2015,8866,2015,135,1522.671,12,135.349,3,73,0,0.000,0,4.350,40302,,,,
MONONA,2016,8786,2016,164,1866.606,10,113.817,5,56,17,193.490,2,3.958,41455,,,,
MONONA,2017,8724,2017,153,1753.783,13,149.014,7,49,15,171.939,1,3.550,41598,,,,
MONONA,2018,8659,2018,163,1882.434,5,57.743,4,67,27,311.814,2,2.742,45252,,,,
MONONA,2019,8615,2019,172,1996.518,14,162.507,2,59,34,394.660,0,2.850,47605,,,,
MONONA,2020,8751,2020,150,1714.090,12,137.127,2,60,17,194.264,1,4.658,51866,,,,
MONONA,2021,8595,2021,180,2094.241,15,174.520,4,76,10,116.347,0,3.983,56107,,,,
MONONA,2022,8515,2022,153,1796.829,9,105.696,0,53,10,117.440,0,2.908,59897,,,,
MONONA,2023,8503,2023,192,2258.027,10,117.606,1,72,0,0.000,0,2.683,62944,,,,
MONONA,2024,8429,2024,170,2016.847,4,47.455,1,68,0,0.000,0,2.725,,,,,
MONONA,2025,8429,2024,66,783.011,1,11.864,1,22,0,0.000,0,3.164,,731933,37983,64872,8683505.635
MONONA,2026,8429,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,96692,4879,9124,1147136.908
MONROE,2000,8016,2000,0,0.000,0,0.000,0,0,0,0.000,0,3.092,,,,,
MONROE,2001,7937,2001,0,0.000,0,0.000,0,0,0,0.000,0,4.367,,,,,
MONROE,2002,7793,2002,0,0.000,0,0.000,0,0,0,0.000,0,4.950,,,,,
MONROE,2003,7812,2003,0,0.000,0,0.000,0,0,0,0.000,0,5.633,,,,,
MONROE,2004,7784,2004,0,0.000,0,0.000,0,0,0,0.000,0,5.233,,,,,
MONROE,2005,7728,2005,0,0.000,0,0.000,0,0,0,0.000,0,5.083,,,,,
MONROE,2006,7643,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.958,,,,,
MONROE,2007,7569,2007,0,0.000,0,0.000,0,0,0,0.000,0,4.125,,,,,
MONROE,2008,7573,2008,0,0.000,0,0.000,0,0,0,0.000,0,4.400,,,,,
MONROE,2009,7549,2009,0,0.000,0,0.000,0,0,0,0.000,0,7.683,,,,,
MONROE,2010,7970,2010,0,0.000,0,0.000,0,0,0,0.000,0,7.317,,,,,
MONROE,2011,8060,2011,0,0.000,0,0.000,0,0,0,0.000,0,6.758,,,,,
MONROE,2012,8073,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.758,45266,,,,
MONROE,2013,7979,2013,0,0.000,0,0.000,0,0,0,0.000,0,5.717,45997,,,,
MONROE,2014,7958,2014,117,1470.219,2,25.132,1,45,0,0.000,0,5.083,47297,,,,
MONROE,2015,7924,2015,128,1615.346,6,75.719,2,37,0,0.000,0,4.417,46304,,,,
MONROE,2016,7836,2016,119,1518.632,2,25.523,2,23,1,12.762,0,4.808,47515,,,,
MONROE,2017,7798,2017,115,1474.737,2,25.648,0,32,5,64.119,0,3.925,50179,,,,
MONROE,2018,7768,2018,135,1737.899,7,90.113,2,41,0,0.000,0,3.100,49549,,,,
MONROE,2019,7707,2019,166,2153.886,6,77.851,2,40,2,25.950,1,3.067,58269,,,,
MONROE,2020,7577,2020,121,1596.938,3,39.594,1,24,0,0.000,0,5.250,59489,,,,
MONROE,2021,7586,2021,111,1463.222,4,52.729,0,37,0,0.000,0,3.925,69929,,,,
MONROE,2022,7524,2022,114,1515.152,6,79.745,3,41,0,0.000,0,2.950,76324,,,,
MONROE,2023,7486,2023,112,1496.126,6,80.150,2,37,0,0.000,0,2.833,72518,,,,
MONROE,2024,7373,2024,111,1505.493,1,13.563,1,22,0,0.000,0,3.125,,,,,
MONROE,2025,7373,2024,34,461.142,1,13.563,0,11,0,0.000,0,4.045,,536544,29231,37053,7277143.632
MONROE,2026,7373,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,87197,5132,6536,1182650.617
MONTGOMERY,2000,11771,2000,0,0.000,0,0.000,0,0,0,0.000,0,3.275,,,,,
MONTGOMERY,2001,11506,2001,0,0.000,0,0.000,0,0,0,0.000,0,4.658,,,,,
MONTGOMERY,2002,11300,2002,0,0.000,0,0.000,0,0,0,0.000,0,5.392,,,,,
MONTGOMERY,2003,11188,2003,0,0.000,0,0.000,0,0,0,0.000,0,4.958,,,,,
MONTGOMERY,2004,11162,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.183,,,,,
MONTGOMERY,2005,11177,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.392,,,,,
MONTGOMERY,2006,11135,2006,0,0.000,0,0.000,0,0,0,0.000,0,5.542,,,,,
MONTGOMERY,2007,10939,2007,0,0.000,0,0.000,0,0,0,0.000,0,6.233,,,,,
MONTGOMERY,2008,10792,2008,0,0.000,0,0.000,0,0,0,0.000,0,5.625,,,,,
MONTGOMERY,2009,10796,2009,0,0.000,0,0.000,0,0,0,0.000,0,9.042,,,,,
MONTGOMERY,2010,10740,2010,0,0.000,0,0.000,0,0,0,0.000,0,8.167,,,,,
MONTGOMERY,2011,10632,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.900,,,,,
MONTGOMERY,2012,10540,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.067,40530,,,,
MONTGOMERY,2013,10404,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.892,44281,,,,
MONTGOMERY,2014,10384,2014,106,1020.801,6,57.781,0,39,0,0.000,0,4.142,43566,,,,
MONTGOMERY,2015,10149,2015,126,1241.502,6,59.119,1,53,0,0.000,0,3.533,42418,,,,
MONTGOMERY,2016,10124,2016,140,1382.853,10,98.775,0,41,29,286.448,0,3.308,42641,,,,
MONTGOMERY,2017,10112,2017,142,1404.272,6,59.335,3,38,23,227.453,0,2.958,43674,,,,
MONTGOMERY,2018,9961,2018,167,1676.539,9,90.352,0,64,21,210.822,0,2.342,47648,,,,
MONTGOMERY,2019,9917,2019,145,1462.136,3,30.251,0,39,25,252.092,0,2.425,51696,,,,
MONTGOMERY,2020,10330,2020,112,1084.221,12,116.167,3,37,11,106.486,0,4.400,55761,,,,
MONTGOMERY,2021,10317,2021,116,1124.358,6,58.156,0,32,27,261.704,0,3.650,56971,,,,
MONTGOMERY,2022,10210,2022,121,1185.113,10,97.943,4,31,14,137.120,0,2.400,61261,,,,
MONTGOMERY,2023,10148,2023,112,1103.666,8,78.833,2,37,0,0.000,0,2.500,63190,,,,
MONTGOMERY,2024,10063,2024,117,1162.675,7,69.562,1,38,0,0.000,0,2.358,,,,,
MONTGOMERY,2025,10063,2024,49,486.932,0,0.000,0,10,0,0.000,0,2.927,,954379,53719,83048,9484035.874
MONTGOMERY,2026,10063,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,144533,8234,12465,1436283.116
MUSCATINE,2000,41722,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.725,,,,,
MUSCATINE,2001,41792,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.558,,,,,
MUSCATINE,2002,41803,2002,0,0.000,0,0.000,0,0,0,0.000,0,4.083,,,,,
MUSCATINE,2003,41680,2003,0,0.000,0,0.000,0,0,0,0.000,0,4.267,,,,,
MUSCATINE,2004,41806,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.150,,,,,
MUSCATINE,2005,41952,2005,0,0.000,0,0.000,0,0,0,0.000,0,3.917,,,,,
MUSCATINE,2006,42226,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.200,,,,,
MUSCATINE,2007,42456,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.375,,,,,
MUSCATINE,2008,42670,2008,0,0.000,0,0.000,0,0,0,0.000,0,4.317,,,,,
MUSCATINE,2009,42934,2009,0,0.000,0,0.000,0,0,0,0.000,0,8.792,,,,,
MUSCATINE,2010,42745,2010,0,0.000,0,0.000,0,0,0,0.000,0,8.108,,,,,
MUSCATINE,2011,42842,2011,0,0.000,0,0.000,0,0,0,0.000,0,6.642,,,,,
MUSCATINE,2012,42916,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.717,51675,,,,
MUSCATINE,2013,43010,2013,0,0.000,0,0.000,0,0,0,0.000,0,5.200,51425,,,,
MUSCATINE,2014,43028,2014,461,1071.395,37,85.991,1,220,0,0.000,0,4.558,52899,,,,
MUSCATINE,2015,43068,2015,526,1221.324,33,76.623,1,255,0,0.000,0,3.825,53676,,,,
MUSCATINE,2016,42968,2016,510,1186.930,34,79.129,5,217,1,2.327,0,3.733,55971,,,,
MUSCATINE,2017,42872,2017,586,1366.859,58,135.286,4,258,0,0.000,0,3.233,56398,,,,
MUSCATINE,2018,42874,2018,548,1278.164,31,72.305,4,206,1,2.332,0,2.667,57348,,,,
MUSCATINE,2019,42664,2019,557,1305.550,38,89.068,4,198,1,2.344,0,2.758,58453,,,,
MUSCATINE,2020,43235,2020,496,1147.219,36,83.266,4,177,0,0.000,0,5.708,60435,,,,
MUSCATINE,2021,42693,2021,548,1283.583,45,105.404,7,250,2,4.685,1,4.225,61547,,,,
MUSCATINE,2022,42501,2022,575,1352.909,35,82.351,6,210,1,2.353,0,3.008,67427,,,,
MUSCATINE,2023,42316,2023,567,1339.919,32,75.622,4,204,0,0.000,0,3.108,69512,,,,
MUSCATINE,2024,42132,2024,533,1265.072,41,97.313,9,200,0,0.000,0,3.450,,,,,
MUSCATINE,2025,42132,2024,250,593.373,6,14.241,0,99,0,0.000,0,3.918,,4159705,228216,363306,9873030.120
MUSCATINE,2026,42132,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,553580,31336,50926,1313918.376
O'BRIEN,2000,15102,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.292,,,,,
O'BRIEN,2001,14881,2001,0,0.000,0,0.000,0,0,0,0.000,0,2.592,,,,,
O'BRIEN,2002,14681,2002,0,0.000,0,0.000,0,0,0,0.000,0,3.175,,,,,
O'BRIEN,2003,14589,2003,0,0.000,0,0.000,0,0,0,0.000,0,3.833,,,,,
O'BRIEN,2004,14345,2004,0,0.000,0,0.000,0,0,0,0.000,0,3.750,,,,,
O'BRIEN,2005,14257,2005,0,0.000,0,0.000,0,0,0,0.000,0,3.825,,,,,
O'BRIEN,2006,14191,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.017,,,,,
O'BRIEN,2007,14036,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.033,,,,,
O'BRIEN,2008,13898,2008,0,0.000,0,0.000,0,0,0,0.000,0,3.292,,,,,
O'BRIEN,2009,13928,2009,0,0.000,0,0.000,0,0,0,0.000,0,5.350,,,,,
O'BRIEN,2010,14398,2010,0,0.000,0,0.000,0,0,0,0.000,0,4.725,,,,,
O'BRIEN,2011,14218,2011,0,0.000,0,0.000,0,0,0,0.000,0,4.233,,,,,
O'BRIEN,2012,14156,2012,0,0.000,0,0.000,0,0,0,0.000,0,3.775,45194,,,,
O'BRIEN,2013,14045,2013,0,0.000,0,0.000,0,0,0,0.000,0,3.625,48185,,,,
O'BRIEN,2014,14042,2014,0,0.000,0,0.000,0,0,0,0.000,0,3.292,52458,,,,
O'BRIEN,2015,13926,2015,0,0.000,0,0.000,0,0,0,0.000,0,2.808,55227,,,,
